Using command line value for config of json/experiments/TournoumentConfigs/Catan_TradeSurplus_3P_200_Fair.json
Game: Catan, Players: 3
Game: Catan, Players: 3, Mode: EXHAUSTIVE, TotalGames: 198, GamesPerMatchup: 33
WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::invokeCleaner has been called by nonapi.io.github.classgraph.utils.FileUtils (file:/Users/denizgencoatilla/TabletopGames/target/TAG.jar)
WARNING: Please consider reporting this to the maintainers of class nonapi.io.github.classgraph.utils.FileUtils
WARNING: sun.misc.Unsafe::invokeCleaner will be removed in a future release
Playing Catan
[Catan_1,Catan_2,PhaseBasedEnsemblePlayer]
[LLMActionPlayer] API call took 651 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 547 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 709 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 699 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 846 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 614 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 648 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 546 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 534 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 663 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 680 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 622 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 492 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 720 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 514 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 537 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 654 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 672 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 533 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 598 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 502 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 495 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 504 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 578 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 576 ms (model=GEMINI size=LARGE)
[LOSE_GAME,LOSE_GAME,WIN_GAME]
[LLMActionPlayer] API call took 678 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 707 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 588 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 766 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 566 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 386 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 479 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 812 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 539 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 621 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 627 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 665 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 694 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 544 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 684 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 490 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 463 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 549 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 446 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 720 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 573 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 604 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 791 ms (model=GEMINI size=LARGE)
[WIN_GAME,LOSE_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 517 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 470 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 643 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 592 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 509 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 563 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 471 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 718 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 541 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 735 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 394 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 536 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 539 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 599 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 492 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 596 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 754 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 726 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 738 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 633 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 640 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 640 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 465 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 523 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 809 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 566 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 569 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 480 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 541 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 676 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 581 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 389 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 655 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 560 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 483 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 691 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 507 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 485 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 584 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 481 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 481 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 446 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 650 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 625 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 493 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 449 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 495 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 682 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 714 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 648 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 637 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 651 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 1095 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 805 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 425 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 598 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 491 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 525 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 738 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 635 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 703 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 639 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 541 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 812 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 543 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 508 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 541 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 655 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 491 ms (model=GEMINI size=LARGE)
[LOSE_GAME,LOSE_GAME,WIN_GAME]
[LLMActionPlayer] API call took 732 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 598 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 6092 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 603 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 767 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 702 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 610 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 703 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 529 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 584 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 528 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 633 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 558 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 788 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 527 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 581 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 830 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 689 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 598 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 573 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 467 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 623 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 585 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 443 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 681 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 570 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 672 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 509 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 620 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 450 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 588 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 633 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 688 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 784 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 568 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 565 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 582 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 686 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 569 ms (model=GEMINI size=LARGE)
[LOSE_GAME,WIN_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 648 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 474 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 499 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 491 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 496 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 600 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 525 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 418 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 621 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 396 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 457 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 446 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 417 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 443 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 390 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 419 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 434 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 493 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 482 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 388 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 381 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 348 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 454 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 596 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 570 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 387 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 526 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 587 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 488 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 441 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 435 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 483 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 486 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 503 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 428 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 580 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 641 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 479 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 434 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 520 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 699 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 430 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 441 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 609 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 765 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 583 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 622 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 638 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 524 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 516 ms (model=GEMINI size=LARGE)
[LOSE_GAME,WIN_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 668 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 542 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 449 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 844 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 749 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 643 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 535 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 831 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 646 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 591 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 515 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 452 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 576 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 578 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 643 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 665 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 436 ms (model=GEMINI size=LARGE)
[WIN_GAME,LOSE_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 681 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 565 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 583 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 696 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 549 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 632 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 598 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 725 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 662 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 624 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 608 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 661 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 598 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 603 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 492 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 746 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 565 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 902 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 537 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 743 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 674 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 809 ms (model=GEMINI size=LARGE)
[LOSE_GAME,LOSE_GAME,WIN_GAME]
[LLMActionPlayer] API call took 851 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 584 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 693 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 596 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 817 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 606 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 448 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 623 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 699 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 863 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 532 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 607 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 625 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 654 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 802 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 673 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 655 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 504 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 789 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 721 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 793 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 600 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 691 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 566 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 1306 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 902 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 879 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 660 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 531 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 673 ms (model=GEMINI size=LARGE)
[LOSE_GAME,LOSE_GAME,WIN_GAME]
[LLMActionPlayer] API call took 591 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 618 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 608 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 632 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 550 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 475 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 658 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 616 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 596 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 719 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 444 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 574 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 536 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 707 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 605 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 533 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 737 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 708 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 627 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 522 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 660 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 595 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 439 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 685 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 883 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 766 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 560 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 719 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 529 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 803 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 631 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 641 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 651 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 620 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 523 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 589 ms (model=GEMINI size=LARGE)
